"presetFieldsKey","r","type","labelEn","labelTransl","icon","universal","keys","optionskey","valueEn","valueTransl","placeholderEn","placeholderTransl","endRec"
"barrier",1,"typeCombo","Type","Tipo"," "," ","barrier"," "," "," "," "," ","last"
"bench",1,"check","Bench","Panchina"," "," ","bench"," "," "," "," "," ","last"
"bicycle_parking",1,"combo","Type","Tipo"," "," ","bicycle_parking"," "," "," "," "," ","last"
"boundary",1,"combo","Type","Tipo"," "," ","boundary"," "," "," "," "," ","last"
"brand",1,"text","Brand"," "," "," ","brand"," "," "," "," "," ","last"
"building",1,"typeCombo","Building","Edificio"," "," ","building"," "," "," "," "," ","last"
"building_area",1,"defaultcheck","Building","Edificio"," "," ","building"," "," "," "," "," ","last"
"capacity",1,"number","Capacity","Capienza"," "," ","capacity"," "," "," ","50, 100, 200...","50, 100, 200...","last"
"cardinal_direction",1,"combo","Direction","Direzione"," "," ","direction","N","North","Nord"," "," ","last"
"cardinal_direction",2,"combo"," "," "," "," "," ","E","East","Est"," "," ","last"
"cardinal_direction",3,"combo"," "," "," "," "," ","S","South","Sud"," "," ","last"
"cardinal_direction",4,"combo"," "," "," "," "," ","W","West","Ovest"," "," ","last"
"cardinal_direction",5,"combo"," "," "," "," "," ","NE","Northeast","Nordest"," "," ","last"
"cardinal_direction",6,"combo"," "," "," "," "," ","SE","Southeast","Sudest"," "," ","last"
"cardinal_direction",7,"combo"," "," "," "," "," ","SW","Southwest","Sudovest"," "," ","last"
"cardinal_direction",8,"combo"," "," "," "," "," ","NW","Northwest","Nordovest"," "," ","last"
"cardinal_direction",9,"combo"," "," "," "," "," ","NNE","North-northeast","Nord-nordest"," "," ","last"
"cardinal_direction",10,"combo"," "," "," "," "," ","ENE","East-northeast","Est-nordest"," "," ","last"
"cardinal_direction",11,"combo"," "," "," "," "," ","ESE","East-southeast","Est-sudest"," "," ","last"
"cardinal_direction",12,"combo"," "," "," "," "," ","SSE","South-southeast","Sud-sudest"," "," ","last"
"cardinal_direction",13,"combo"," "," "," "," "," ","SSW","South-southwest","Sud-sudovest"," "," ","last"
"cardinal_direction",14,"combo"," "," "," "," "," ","WSW","West-southwest","Ovest-sudovest"," "," ","last"
"cardinal_direction",15,"combo"," "," "," "," "," ","WNW","West-northwest","Ovest-nordovest"," "," ","last"
"cardinal_direction",16,"combo"," "," "," "," "," ","NNW","North-northwest","Nord-nordovest"," "," ","last"
"clock_direction",1,"combo","Direction","Direzione"," "," ","direction","clockwise","Clockwise","Senso orario"," "," ","last"
"clock_direction",2,"combo"," "," "," "," "," ","anticlockwise","Counterclockwise","Senso antiorario"," "," ","last"
"collection_times",1,"text","Collection Times","Orari di raccolta"," "," ","collection_times"," "," "," "," "," ","last"
"construction",1,"combo","Type","Tipo"," "," ","construction"," "," "," "," "," ","last"
"country",1,"combo","Country","Stato"," "," ","country"," "," "," "," "," ","last"
"covered",1,"check","Covered","Coperto"," "," ","covered"," "," "," "," "," ","last"
"craft",1,"typeCombo","Type","Tipo"," "," ","craft"," "," "," "," "," ","last"
"crop",1,"combo","Crop","Coltura"," "," ","crop"," "," "," "," "," ","last"
"crossing",1,"combo","Type","Tipo"," "," ","crossing"," "," "," "," "," ","last"
"cuisine",1,"combo","Cuisine","Cucina"," "," ","cuisine"," "," "," "," "," ","last"
"delivery",1,"check","Delivery","Consegna"," "," ","delivery"," "," "," "," "," ","last"
"denomination",1,"combo","Denomination","Confessione"," "," ","denomination"," "," "," "," "," ","last"
"denotation",1,"combo","Denotation","Denotazione"," "," ","denotation"," "," "," "," "," ","last"
"description",1,"textarea","Description","Descrizione"," "," ","description"," "," "," "," "," ","last"
"electrified",1,"combo","Electrification","Elettrificata"," "," ","electrified","contact_line","Contact Line","Linea Aerea di Contatto","Contact Line, Electrified Rail...","Linea Aerea, Rotaia Elettrificata...","last"
"electrified",2,"combo"," "," "," "," "," ","rail","Electrified Rail","Rotaia Elettrificata"," "," ","last"
"electrified",3,"combo"," "," "," "," "," ","yes","Yes (unspecified)","Sì (non specificato)"," "," ","last"
"electrified",4,"combo"," "," "," "," "," ","no","No","No"," "," ","last"
"elevation",1,"number","Elevation","Altitudine","elevation",true,"ele"," "," "," "," "," ","last"
"emergency",1,"check","Emergency","Emergenza"," "," ","emergency"," "," "," "," "," ","last"
"entrance",1,"typeCombo","Type","Tipo"," "," ","entrance"," "," "," "," "," ","last"
"except",1,"combo","Exceptions","Eccezioni"," "," ","except"," "," "," "," "," ","last"
"fax",1,"tel","Fax","Fax"," "," ","fax"," "," "," ","+31 42 123 4567","+39 01 123 456","last"
"fee",1,"check","Fee","Tariffa"," "," ","fee"," "," "," "," "," ","last"
"fire_hydrant/type",1,"combo","Type","Tipo"," "," ","fire_hydrant:type","pillar","Pillar/Aboveground","Colonnina/Fuoriterra"," "," ","last"
"fire_hydrant/type",2,"combo"," "," "," "," "," ","underground","Underground","Sotterraneo"," "," ","last"
"fire_hydrant/type",3,"combo"," "," "," "," "," ","wall","Wall","A muro"," "," ","last"
"fire_hydrant/type",4,"combo"," "," "," "," "," ","pond","Pond","Stagno"," "," ","last"
"fixme",1,"textarea","Fix Me","Sistemare"," "," ","fixme"," "," "," "," "," ","last"
"fuel",1,"combo","Fuel","Carburante"," "," ","fuel"," "," "," "," "," ","last"
"fuel/biodiesel",1,"check","Sells Biodiesel","Vendita di biodiesel"," "," ","fuel:biodiesel"," "," "," "," "," ","last"
"fuel/diesel",1,"check","Sells Diesel","Vendita di diesel"," "," ","fuel:diesel"," "," "," "," "," ","last"
"fuel/e10",1,"check","Sells E10","Vendita di carburante E10"," "," ","fuel:e10"," "," "," "," "," ","last"
"fuel/e85",1,"check","Sells E85","Vendita di carburante E85"," "," ","fuel:e85"," "," "," "," "," ","last"
"fuel/lpg",1,"check","Sells Propane","Vendita di propano"," "," ","fuel:lpg"," "," "," "," "," ","last"
"fuel/octane_100",1,"check","Sells Racing Gasoline","Vendita di carburante da competizione"," "," ","fuel:octane_100"," "," "," "," "," ","last"
"fuel/octane_91",1,"check","Sells Regular Gasoline","Vendita di carburante normale (87)"," "," ","fuel:octane_91"," "," "," "," "," ","last"
"fuel/octane_95",1,"check","Sells Midgrade Gasoline","Vendita di carburante medio (89)"," "," ","fuel:octane_95"," "," "," "," "," ","last"
"fuel/octane_98",1,"check","Sells Premium Gasoline","Vendita di carburante super (93)"," "," ","fuel:octane_98"," "," "," "," "," ","last"
"gauge",1,"combo","Gauge","Scartamento"," "," ","gauge"," "," "," "," "," ","last"
"generator/method",1,"combo","Method","Metodo"," "," ","generator:method"," "," "," "," "," ","last"
"generator/source",1,"combo","Source","Fonte"," "," ","generator:source"," "," "," "," "," ","last"
"generator/type",1,"combo","Type","Tipo"," "," ","generator:type"," "," "," "," "," ","last"
"golf_hole",1,"text","Reference","Codice"," "," ","ref"," "," "," ","Hole number (1-18)","Numero buca (1-18)","last"
"handicap",1,"number","Handicap","Handicap"," "," ","handicap"," "," "," ","1-18","1-18","last"
"highway",1,"typeCombo","Type","Tipo"," "," ","highway"," "," "," "," "," ","last"
"historic",1,"typeCombo","Type","Tipo"," "," ","historic"," "," "," "," "," ","last"
"hoops",1,"number","Hoops","Canestri"," "," ","hoops"," "," "," ","1, 2, 4...","1, 2, 4...","last"
"iata",1,"text","IATA","IATA"," "," ","iata"," "," "," "," "," ","last"
"icao",1,"text","ICAO","ICAO"," "," ","icao"," "," "," "," "," ","last"
"incline",1,"combo","Incline","Pendenza"," "," ","incline"," "," "," "," "," ","last"
"information",1,"typeCombo","Type","Tipo"," "," ","information"," "," "," "," "," ","last"
"internet_access",1,"combo","Internet Access","Accesso ad Internet"," "," ","internet_access","yes","Yes","Sì"," "," ","last"
"internet_access",2,"combo"," "," "," "," "," ","no","No","No"," "," ","last"
"internet_access",3,"combo"," "," "," "," "," ","wlan","Wifi","Wifi"," "," ","last"
"internet_access",4,"combo"," "," "," "," "," ","wired","Wired","Via cavo"," "," ","last"
"internet_access",5,"combo"," "," "," "," "," ","terminal","Terminal","Terminale"," "," ","last"
"lamp_type",1,"combo","Type","Tipo"," "," ","lamp_type"," "," "," "," "," ","last"
"landuse",1,"typeCombo","Type","Tipo"," "," ","landuse"," "," "," "," "," ","last"
"lanes",1,"number","Lanes","Corsie"," "," ","lanes"," "," "," ","1, 2, 3...","1, 2, 3...","last"
"layer",1,"combo","Layer","Livello"," "," ","layer"," "," "," "," "," ","last"
"leaf_cycle",1,"combo","Leaf Cycle"," "," "," ","leaf_cycle","evergreen","Evergreen",," "," ","last"
"leaf_cycle",2,"combo"," "," "," "," "," ","deciduous","Deciduous",," "," ","last"
"leaf_cycle",3,"combo"," "," "," "," "," ","semi_evergreen","Semi-Evergreen",," "," ","last"
"leaf_cycle",4,"combo"," "," "," "," "," ","semi_deciduous","Semi-Deciduous",," "," ","last"
"leaf_cycle",5,"combo"," "," "," "," "," ","mixed","Mixed",," "," ","last"
"leaf_type",1,"combo","Leaf Type"," "," "," ","leaf_type","broadleaved","Broadleaved",," "," ","last"
"leaf_type",2,"combo"," "," "," "," "," ","needleleaved","Needleleaved",," "," ","last"
"leaf_type",3,"combo"," "," "," "," "," ","mixed","Mixed",," "," ","last"
"leaf_type",4,"combo"," "," "," "," "," ","leafless","Leafless",," "," ","last"
"leisure",1,"typeCombo","Type","Tipo"," "," ","leisure"," "," "," "," "," ","last"
"length",1,"number","Length (Meters)","Lunghezza (Metri)"," "," ","length"," "," "," "," "," ","last"
"levels",1,"number","Levels","Piani"," "," ","building:levels"," "," "," ","2, 4, 6...","2, 4, 6...","last"
"lit",1,"check","Lit","Illuminazione"," "," ","lit"," "," "," "," "," ","last"
"location",1,"combo","Location","Posizione"," "," ","location"," "," "," "," "," ","last"
"man_made",1,"typeCombo","Type","Tipo"," "," ","man_made"," "," "," "," "," ","last"
"maxspeed",1,"maxspeed","Speed Limit","Limite di velocità"," "," ","maxspeed"," "," "," ","40, 50, 60...","40, 50, 60...","last"
"mtb/scale",1,"combo","Mountain Biking Difficulty","Difficoltà Mountain Bike"," "," ","mtb:scale","0","0: Solid gravel/packed earth, no obstacles, wide curves","0: Ghiaia solida/terra battuta, nessun ostacolo, curve ampie","0, 1, 2, 3...","0, 1, 2, 3...","last"
"mtb/scale",2,"combo"," "," "," "," "," ","1","1: Some loose surface, small obstacles, wide curves","1: Un po' di terriccio, piccoli ostacoli, curve ampie"," "," ","last"
"mtb/scale",3,"combo"," "," "," "," "," ","2","2: Much loose surface, large obstacles, easy hairpins","2: Principalmente terriccio, ostacoli grandi, tornanti ampi"," "," ","last"
"mtb/scale",4,"combo"," "," "," "," "," ","3","3: Slippery surface, large obstacles, tight hairpins","3: Superficie scivolosa, ostacoli grandi, tornanti stretti"," "," ","last"
"mtb/scale",5,"combo"," "," "," "," "," ","4","4: Loose surface or boulders, dangerous hairpins","4: Terriccio o macigni, tornanti pericolosi"," "," ","last"
"mtb/scale",6,"combo"," "," "," "," "," ","5","5: Maximum difficulty, boulder fields, landslides","5: Difficoltà massima, massi sparsi, frane"," "," ","last"
"mtb/scale",7,"combo"," "," "," "," "," ","6","6: Not rideable except by the very best mountain bikers","6: Impraticabile tranne dai ciclisti più esperti"," "," ","last"
"mtb/scale/imba",1,"combo","IMBA Trail Difficulty","Difficoltà IMBA del tracciato"," "," ","mtb:scale:imba","0","Easiest (white circle)","Più semplice (cerchio bianco)","Easy, Medium, Difficult...","Facile, Medio, Difficile...","last"
"mtb/scale/imba",2,"combo"," "," "," "," "," ","1","Easy (green circle)","Semplice (cerchio verde)"," "," ","last"
"mtb/scale/imba",3,"combo"," "," "," "," "," ","2","Medium (blue square)","Medio (quadrato blu)"," "," ","last"
"mtb/scale/imba",4,"combo"," "," "," "," "," ","3","Difficult (black diamond)","Difficile (rombo nero)"," "," ","last"
"mtb/scale/imba",5,"combo"," "," "," "," "," ","4","Extremely Difficult (double black diamond)","Estremamente difficile (rombo nero doppio)"," "," ","last"
"mtb/scale/uphill",1,"combo","Mountain Biking Uphill Difficulty","Difficoltà in salita per mountain bike"," "," ","mtb:scale:uphill","0","0: Avg. incline <10%, gravel/packed earth, no obstacles","0: Pendenza media <10%, ghiaia/terra battuta, nessun ostacolo","0, 1, 2, 3...","0, 1, 2, 3...","last"
"mtb/scale/uphill",2,"combo"," "," "," "," "," ","1","1: Avg. incline <15%, gravel/packed earth, few small objects","1: Pendenza media <15%, ghiaia/terra battuta, ostacoli rari e piccoli"," "," ","last"
"mtb/scale/uphill",3,"combo"," "," "," "," "," ","2","2: Avg. incline <20%, stable surface, fistsize rocks/roots","2: Pendenza media <20%, superficie stabile, radici/roccie grandi come un pugno"," "," ","last"
"mtb/scale/uphill",4,"combo"," "," "," "," "," ","3","3: Avg. incline <25%, variable surface, fistsize rocks/branches","3: Pendenza media <25%, superficie varia, rami/roccie grandi come un pugno"," "," ","last"
"mtb/scale/uphill",5,"combo"," "," "," "," "," ","4","4: Avg. incline <30%, poor condition, big rocks/branches","4: Pendenza media <30%, in cattive condizioni, rami/roccie grandi"," "," ","last"
"mtb/scale/uphill",6,"combo"," "," "," "," "," ","5","5: Very steep, bike generally needs to be pushed or carried","5: Pendenza estrema, in genere è necessario spigere o sollevare la bici"," "," ","last"
"name",1,"localized","Name","Nome"," "," ","name"," "," "," ","Common name (if any)","Nome comune (se presente)","last"
"natural",1,"typeCombo","Natural","Naturale"," "," ","natural"," "," "," "," "," ","last"
"network",1,"text","Network","Rete"," "," ","network"," "," "," "," "," ","last"
"note",1,"textarea","Note","Nota","note",true,"note"," "," "," "," "," ","last"
"office",1,"typeCombo","Type","Tipo"," "," ","office"," "," "," "," "," ","last"
"oneway",1,"check","One Way","Senso unico"," "," ","oneway"," "," "," "," "," ","last"
"oneway_yes",1,"check","One Way","Senso unico"," "," ","oneway"," "," "," "," "," ","last"
"opening_hours",1,"text","Hours","Orari"," "," ","opening_hours"," "," "," "," "," ","last"
"operator",1,"text","Operator","Operatore"," "," ","operator"," "," "," "," "," ","last"
"par",1,"number","Par","Par"," "," ","par"," "," "," ","3, 4, 5...","3, 4, 5...","last"
"park_ride",1,"check","Park and Ride","Parcheggio di Interscambio"," "," ","park_ride"," "," "," "," "," ","last"
"parking",1,"combo","Type","Tipo"," "," ","parking","surface","Surface","Superficie"," "," ","last"
"parking",2,"combo"," "," "," "," "," ","multi-storey","Multilevel","Più piani"," "," ","last"
"parking",3,"combo"," "," "," "," "," ","underground","Underground","Sotterraneo"," "," ","last"
"parking",4,"combo"," "," "," "," "," ","sheds","Sheds","Capanno"," "," ","last"
"parking",5,"combo"," "," "," "," "," ","carports","Carports","Tettoia"," "," ","last"
"parking",6,"combo"," "," "," "," "," ","garage_boxes","Garage Boxes","Box garage"," "," ","last"
"parking",7,"combo"," "," "," "," "," ","lane","Roadside Lane","Corsia"," "," ","last"
"phone",1,"tel","Phone","Telefono","telephone",true,"phone"," "," "," ","+31 42 123 4567","+39 01 123 456","last"
"piste/difficulty",1,"combo","Difficulty","Difficoltà"," "," ","piste:difficulty","novice","Novice (instructional)","Neofita (verde)","Easy, Intermediate, Advanced...","Facile, Intermedia, Avanzata...","last"
"piste/difficulty",2,"combo"," "," "," "," "," ","easy","Easy (green circle)","Facile (blu)"," "," ","last"
"piste/difficulty",3,"combo"," "," "," "," "," ","intermediate","Intermediate (blue square)","Media (rossa)"," "," ","last"
"piste/difficulty",4,"combo"," "," "," "," "," ","advanced","Advanced (black diamond)","Avanzata (nera)"," "," ","last"
"piste/difficulty",5,"combo"," "," "," "," "," ","expert","Expert (double black diamond)","Esperto (arancione)"," "," ","last"
"piste/difficulty",6,"combo"," "," "," "," "," ","freeride","Freeride (off-piste)","Fuoripista (gialla)"," "," ","last"
"piste/difficulty",7,"combo"," "," "," "," "," ","extreme","Extreme (climbing equipment required)","Estrema (equipaggiamento da scalata richiesto)"," "," ","last"
"piste/grooming",1,"combo","Grooming","Terreno"," "," ","piste:grooming","classic","Classic","Classico"," "," ","last"
"piste/grooming",2,"combo"," "," "," "," "," ","mogul","Mogul","Gobbe"," "," ","last"
"piste/grooming",3,"combo"," "," "," "," "," ","backcountry","Backcountry","Fuoripista"," "," ","last"
"piste/grooming",4,"combo"," "," "," "," "," ","classic+skating","Classic and Skating","Classico e sci di fondo"," "," ","last"
"piste/grooming",5,"combo"," "," "," "," "," ","scooter","Scooter/Snowmobile","Scooter/Motoslitta"," "," ","last"
"piste/grooming",6,"combo"," "," "," "," "," ","skating","Skating","Sci di fondo"," "," ","last"
"piste/type",1,"typeCombo","Type","Tipo"," "," ","piste:type"," "," "," "," "," ","last"
"place",1,"typeCombo","Type","Tipo"," "," ","place"," "," "," "," "," ","last"
"population",1,"text","Population","Popolazione"," "," ","population"," "," "," "," "," ","last"
"power",1,"typeCombo","Type","Tipo"," "," ","power"," "," "," "," "," ","last"
"railway",1,"typeCombo","Type","Tipo"," "," ","railway"," "," "," "," "," ","last"
"recycling/cans",1,"check","Accepts Cans","Accetta Lattine"," "," ","recycling:cans"," "," "," "," "," ","last"
"recycling/clothes",1,"check","Accepts Clothes","Accetta Vestiti"," "," ","recycling:clothes"," "," "," "," "," ","last"
"recycling/glass",1,"check","Accepts Glass","Accetta Vetro"," "," ","recycling:glass"," "," "," "," "," ","last"
"recycling/paper",1,"check","Accepts Paper","Accetta Carta"," "," ","recycling:paper"," "," "," "," "," ","last"
"ref",1,"text","Reference","Riferimento"," "," ","ref"," "," "," "," "," ","last"
"relation",1,"combo","Type","Tipo"," "," ","type"," "," "," "," "," ","last"
"religion",1,"combo","Religion","Religione"," "," ","religion"," "," "," "," "," ","last"
"restriction",1,"combo","Type","Tipo"," "," ","restriction"," "," "," "," "," ","last"
"restrictions",1,"restrictions","Turn Restrictions","Obblighi di svolta","restrictions"," "," "," "," "," "," "," ","last"
"route",1,"combo","Type","Tipo"," "," ","route"," "," "," "," "," ","last"
"route_master",1,"combo","Type","Tipo"," "," ","route_master"," "," "," "," "," ","last"
"sac_scale",1,"combo","Hiking Difficulty","Difficoltà escurione"," "," ","sac_scale","hiking","T1: Hiking","T1: Escursionismo","Mountain Hiking, Alpine Hiking..."," Escursionismo in Montagna , Sentiero Alpino...","last"
"sac_scale",2,"combo"," "," "," "," "," ","mountain_hiking","T2: Mountain Hiking","T2: Escursionismo in montagna "," "," ","last"
"sac_scale",3,"combo"," "," "," "," "," ","demanding_mountain_hiking","T3: Demanding Mountain Hiking","T3: Escursionismo impegnativo in montagna"," "," ","last"
"sac_scale",4,"combo"," "," "," "," "," ","alpine_hiking","T4: Alpine Hiking","T4: Sentiero alpino"," "," ","last"
"sac_scale",5,"combo"," "," "," "," "," ","demanding_alpine_hiking","T5: Demanding Alpine Hiking","T5: Sentiero alpino impegnativo"," "," ","last"
"sac_scale",6,"combo"," "," "," "," "," ","difficult_alpine_hiking","T6: Difficult Alpine Hiking","T6: Sentiero alpino difficile"," "," ","last"
"seasonal",1,"check","Seasonal","Stagionale"," "," ","seasonal"," "," "," "," "," ","last"
"service",1,"combo","Type","Tipo"," "," ","service"," "," "," "," "," ","last"
"service/bicycle/chaintool",1,"check","Chain Tool","Smagliacatene"," "," ","service:bicycle:chaintool"," "," "," "," "," ","last"
"service/bicycle/pump",1,"check","Air Pump","Pompa"," "," ","service:bicycle:pump"," "," "," "," "," ","last"
"shelter",1,"check","Shelter","Riparo"," "," ","shelter"," "," "," "," "," ","last"
"shelter_type",1,"combo","Type","Tipo"," "," ","shelter_type"," "," "," "," "," ","last"
"shop",1,"typeCombo","Type","Tipo"," "," ","shop"," "," "," "," "," ","last"
"sloped_curb",1,"combo","Sloped Curb","Cordolo inclinato"," "," ","sloped_curb"," "," "," "," "," ","last"
"smoking",1,"combo","Smoking","Zona fumatori"," "," ","smoking","no","No smoking anywhere","Vietato fumare","No, Separated, Yes...","No, Separato, Sì...","last"
"smoking",2,"combo"," "," "," "," "," ","separated","In smoking areas, not physically isolated","In zone fumatori, non fisicamente isolate"," "," ","last"
"smoking",3,"combo"," "," "," "," "," ","isolated","In smoking areas, physically isolated","In zone fumatori, fisicamente isolate"," "," ","last"
"smoking",4,"combo"," "," "," "," "," ","outside","Allowed outside","Permesso all'esterno"," "," ","last"
"smoking",5,"combo"," "," "," "," "," ","yes","Allowed everywhere","Permesso ovunque"," "," ","last"
"smoking",6,"combo"," "," "," "," "," ","dedicated","Dedicated to smokers (e.g. smokers' club)","Dedicato ai soli fumatori (es. circolo fumatori)"," "," ","last"
"smoothness",1,"combo","Smoothness","Percorribilità"," "," ","smoothness","excellent","Thin Rollers: rollerblade, skateboard","Rotelle: pattini in linea, skateboard e simili","Thin Rollers, Wheels, Off-Road...","Rotelle, Ruote, Fuoristrada...","last"
"smoothness",2,"combo"," "," "," "," "," ","good","Thin Wheels: racing bike","Ruote sottili: biciclette da corsa e simili"," "," ","last"
"smoothness",3,"combo"," "," "," "," "," ","intermediate","Wheels: city bike, wheelchair, scooter","Ruote: biciclette da città, sedie a rotelle, scooter e simili"," "," ","last"
"smoothness",4,"combo"," "," "," "," "," ","bad","Robust Wheels: trekking bike, car, rickshaw"," Ruote robuste: biciclette per cicloturismo, auto, risciò e simili"," "," ","last"
"smoothness",5,"combo"," "," "," "," "," ","very_bad","High Clearance: light duty off-road vehicle","Altezza da terra elevata: veicoli fuoristrada leggeri e simili"," "," ","last"
"smoothness",6,"combo"," "," "," "," "," ","horrible","Off-Road: heavy duty off-road vehicle","Fuoristrada: veicoli fuoristrada pesanti e simili. "," "," ","last"
"smoothness",7,"combo"," "," "," "," "," ","very_horrible","Specialized off-road: tractor, ATV","Fuoristrada speciali: trattori agricoli, quad-bike, autoblindo e simili"," "," ","last"
"smoothness",8,"combo"," "," "," "," "," ","impassible","Impassible / No wheeled vehicle","Nessun veicolo ruotato"," "," ","last"
"social_facility_for",1,"radio","People served","Tipo di utenza"," "," ","social_facility:for"," "," "," ","Homeless, Disabled, Child, etc","Senza dimora, disabili, minori, ...","last"
"source",1,"text","Source","Fonte","source",true,"source"," "," "," "," "," ","last"
"sport",1,"combo","Sport","Sport"," "," ","sport"," "," "," "," "," ","last"
"sport_ice",1,"combo","Sport","Sport"," "," ","sport"," "," "," "," "," ","last"
"sport_racing",1,"combo","Sport","Sport"," "," ","sport"," "," "," "," "," ","last"
"structure",1,"radio","Structure","Struttura"," "," ","bridge,tunnel,embankment,cutting,ford"," "," "," ","Unknown","Sconosciuto","last"
"studio_type",1,"combo","Type","Tipo"," "," ","type"," "," "," "," "," ","last"
"substation",1,"typeCombo","Type","Tipo"," "," ","substation"," "," "," "," "," ","last"
"supervised",1,"check","Supervised","Custodito"," "," ","supervised"," "," "," "," "," ","last"
"surface",1,"combo","Surface","Superficie"," "," ","surface"," "," "," "," "," ","last"
"tactile_paving",1,"check","Tactile Paving","Pavimento tattile"," "," ","tactile_paving"," "," "," "," "," ","last"
"takeaway",1,"combo","Takeaway","Asporto"," "," ","takeaway","yes","Yes","Sì","Yes, No, Takeaway Only...","Sì, no, solo da asporto...","last"
"takeaway",2,"combo"," "," "," "," "," ","no","No","No"," "," ","last"
"takeaway",3,"combo"," "," "," "," "," ","only","Takeaway Only","Solo da asporto"," "," ","last"
"toilets/disposal",1,"combo","Disposal","Smaltimento"," "," ","toilets:disposal","flush","Flush","Sciaquone"," "," ","last"
"toilets/disposal",2,"combo"," "," "," "," "," ","pitlatrine","Pit/Latrine","Fossa/Latrina"," "," ","last"
"toilets/disposal",3,"combo"," "," "," "," "," ","chemical","Chemical","Chimico"," "," ","last"
"toilets/disposal",4,"combo"," "," "," "," "," ","bucket","Bucket","Contenitore"," "," ","last"
"tourism",1,"typeCombo","Type","Tipo"," "," ","tourism"," "," "," "," "," ","last"
"towertype",1,"combo","Tower type","Tipo di torre"," "," ","tower:type"," "," "," "," "," ","last"
"tracktype",1,"combo","Track Type","Tipo di strada"," "," ","tracktype","grade1","Solid: paved or heavily compacted hardcore surface","Solido: strada asfaltata o con superficie dura e ben compattata","Solid, Mostly Solid, Soft...","Solido, Soprattutto Solido, Morbido...","last"
"tracktype",2,"combo"," "," "," "," "," ","grade2","Mostly Solid: gravel/rock with some soft material mixed in","Soprattutto solido: superficie in ghiaia o di terra/sabbia ben compattata"," "," ","last"
"tracktype",3,"combo"," "," "," "," "," ","grade3","Even mixture of hard and soft materials","Superficie mista di materiali duri e cedevoli"," "," ","last"
"tracktype",4,"combo"," "," "," "," "," ","grade4","Mostly Soft: soil/sand/grass with some hard material mixed in","Soprattutto Morbido: terra, sabbia, erba mista ad una componente dura"," "," ","last"
"tracktype",5,"combo"," "," "," "," "," ","grade5","Soft: soil/sand/grass","Morbido: erba, sabbia o terreno"," "," ","last"
"trail_visibility",1,"combo","Trail Visibility","Visibilità del Tracciato"," "," ","trail_visibility","excellent","Excellent: unambiguous path or markers everywhere","Eccellente: tracciato evidente o segnavia sempre presenti","Excellent, Good, Bad...","Eccellente, Buona, Cattiva...","last"
"trail_visibility",2,"combo"," "," "," "," "," ","good","Good: markers visible, sometimes require searching","Buona: segnavia visibili, ma talvolta difficile da individuare"," "," ","last"
"trail_visibility",3,"combo"," "," "," "," "," ","intermediate","Intermediate: few markers, path mostly visible","Media: tracciato non sempre visibile"," "," ","last"
