"presetFieldsKey","r","type","labelEn","labelTransl","icon","universal","keys","optionskey","valueEn","valueTransl","placeholderEn","placeholderTransl","endRec"
"internet_access",4,"combo"," "," "," "," "," ","wired","Wired","Kabel"," "," ","last"
"internet_access",5,"combo"," "," "," "," "," ","terminal","Terminal","Terminal"," "," ","last"
"lamp_type",1,"combo","Type","Tipe"," "," ","lamp_type"," "," "," "," "," ","last"
"landuse",1,"typeCombo","Type","Tipe"," "," ","landuse"," "," "," "," "," ","last"
"lanes",1,"number","Lanes","Jalur"," "," ","lanes"," "," "," ","1, 2, 3...","1, 2, 3...","last"
"layer",1,"combo","Layer","Lapis"," "," ","layer"," "," "," "," "," ","last"
"leaf_cycle",1,"combo","Leaf Cycle"," "," "," ","leaf_cycle","evergreen","Evergreen",," "," ","last"
"leaf_cycle",2,"combo"," "," "," "," "," ","deciduous","Deciduous",," "," ","last"
"leaf_cycle",3,"combo"," "," "," "," "," ","semi_evergreen","Semi-Evergreen",," "," ","last"
"leaf_cycle",4,"combo"," "," "," "," "," ","semi_deciduous","Semi-Deciduous",," "," ","last"
"leaf_cycle",5,"combo"," "," "," "," "," ","mixed","Mixed",," "," ","last"
"leaf_type",1,"combo","Leaf Type"," "," "," ","leaf_type","broadleaved","Broadleaved",," "," ","last"
"leaf_type",2,"combo"," "," "," "," "," ","needleleaved","Needleleaved",," "," ","last"
"leaf_type",3,"combo"," "," "," "," "," ","mixed","Mixed",," "," ","last"
"leaf_type",4,"combo"," "," "," "," "," ","leafless","Leafless",," "," ","last"
"leisure",1,"typeCombo","Type","Tipe"," "," ","leisure"," "," "," "," "," ","last"
"length",1,"number","Length (Meters)","Panjang (Meter)"," "," ","length"," "," "," "," "," ","last"
"levels",1,"number","Levels","Tingkatan"," "," ","building:levels"," "," "," ","2, 4, 6...","2, 4, 6...","last"
"lit",1,"check","Lit"," "," "," ","lit"," "," "," "," "," ","last"
"location",1,"combo","Location","Lokasi"," "," ","location"," "," "," "," "," ","last"
"man_made",1,"typeCombo","Type","Tipe"," "," ","man_made"," "," "," "," "," ","last"
"maxspeed",1,"maxspeed","Speed Limit","Batas Kecepatan"," "," ","maxspeed"," "," "," ","40, 50, 60...","40, 50, 60...","last"
"mtb/scale",1,"combo","Mountain Biking Difficulty"," "," "," ","mtb:scale","0","0: Solid gravel/packed earth, no obstacles, wide curves",,"0, 1, 2, 3...","0, 1, 2, 3...","last"
"mtb/scale",2,"combo"," "," "," "," "," ","1","1: Some loose surface, small obstacles, wide curves",," "," ","last"
"mtb/scale",3,"combo"," "," "," "," "," ","2","2: Much loose surface, large obstacles, easy hairpins",," "," ","last"
"mtb/scale",4,"combo"," "," "," "," "," ","3","3: Slippery surface, large obstacles, tight hairpins",," "," ","last"
"mtb/scale",5,"combo"," "," "," "," "," ","4","4: Loose surface or boulders, dangerous hairpins",," "," ","last"
"mtb/scale",6,"combo"," "," "," "," "," ","5","5: Maximum difficulty, boulder fields, landslides",," "," ","last"
"mtb/scale",7,"combo"," "," "," "," "," ","6","6: Not rideable except by the very best mountain bikers",," "," ","last"
"mtb/scale/imba",1,"combo","IMBA Trail Difficulty"," "," "," ","mtb:scale:imba","0","Easiest (white circle)","Sangat Mudah (lingkaran putih)","Easy, Medium, Difficult...","Mudah, Menengah, Susah...","last"
"mtb/scale/imba",2,"combo"," "," "," "," "," ","1","Easy (green circle)","Mudah (lingkaran hijau)"," "," ","last"
"mtb/scale/imba",3,"combo"," "," "," "," "," ","2","Medium (blue square)","Menengah (kotak biru)"," "," ","last"
"mtb/scale/imba",4,"combo"," "," "," "," "," ","3","Difficult (black diamond)","Susah (berlian hitam)"," "," ","last"
"mtb/scale/imba",5,"combo"," "," "," "," "," ","4","Extremely Difficult (double black diamond)","Sangat Susah (berlian hitam ganda)"," "," ","last"
"mtb/scale/uphill",1,"combo","Mountain Biking Uphill Difficulty"," "," "," ","mtb:scale:uphill","0","0: Avg. incline <10%, gravel/packed earth, no obstacles",,"0, 1, 2, 3...","0, 1, 2, 3...","last"
"mtb/scale/uphill",2,"combo"," "," "," "," "," ","1","1: Avg. incline <15%, gravel/packed earth, few small objects",," "," ","last"
"mtb/scale/uphill",3,"combo"," "," "," "," "," ","2","2: Avg. incline <20%, stable surface, fistsize rocks/roots",," "," ","last"
"mtb/scale/uphill",4,"combo"," "," "," "," "," ","3","3: Avg. incline <25%, variable surface, fistsize rocks/branches",," "," ","last"
"mtb/scale/uphill",5,"combo"," "," "," "," "," ","4","4: Avg. incline <30%, poor condition, big rocks/branches",," "," ","last"
"mtb/scale/uphill",6,"combo"," "," "," "," "," ","5","5: Very steep, bike generally needs to be pushed or carried",," "," ","last"
"name",1,"localized","Name","Nama"," "," ","name"," "," "," ","Common name (if any)","Nama yang umum (jika ada)","last"
"natural",1,"typeCombo","Natural","Alami"," "," ","natural"," "," "," "," "," ","last"
"network",1,"text","Network","Jaringan"," "," ","network"," "," "," "," "," ","last"
"note",1,"textarea","Note","Catatan","note",true,"note"," "," "," "," "," ","last"
"office",1,"typeCombo","Type","Tipe"," "," ","office"," "," "," "," "," ","last"
"oneway",1,"check","One Way","Satu Arah"," "," ","oneway"," "," "," "," "," ","last"
"oneway_yes",1,"check","One Way","Satu Arah"," "," ","oneway"," "," "," "," "," ","last"
"opening_hours",1,"text","Hours","Jam"," "," ","opening_hours"," "," "," "," "," ","last"
"operator",1,"text","Operator","Operator"," "," ","operator"," "," "," "," "," ","last"
"par",1,"number","Par"," "," "," ","par"," "," "," ","3, 4, 5...","3, 4, 5...","last"
"park_ride",1,"check","Park and Ride"," "," "," ","park_ride"," "," "," "," "," ","last"
"parking",1,"combo","Type","Tipe"," "," ","parking","surface","Surface","Permukaan"," "," ","last"
"parking",2,"combo"," "," "," "," "," ","underground","Multilevel","Bawah Tanah"," "," ","last"
"parking",3,"combo"," "," "," "," "," ","underground","Underground",," "," ","last"
"parking",4,"combo"," "," "," "," "," ","sheds","Sheds",," "," ","last"
"parking",5,"combo"," "," "," "," "," ","carports","Carports",," "," ","last"
"parking",6,"combo"," "," "," "," "," ","garage_boxes","Garage Boxes",," "," ","last"
"parking",7,"combo"," "," "," "," "," ","lane","Roadside Lane",," "," ","last"
"phone",1,"tel","Phone","Telepon","telephone",true,"phone"," "," "," ","+31 42 123 4567","+31 42 123 4567","last"
"piste/difficulty",1,"combo","Difficulty","Tingkat Kesulitan"," "," ","piste:difficulty","novice","Novice (instructional)",,"Easy, Intermediate, Advanced..."," ","last"
"piste/difficulty",2,"combo"," "," "," "," "," ","easy","Easy (green circle)",," "," ","last"
"piste/difficulty",3,"combo"," "," "," "," "," ","intermediate","Intermediate (blue square)",," "," ","last"
"piste/difficulty",4,"combo"," "," "," "," "," ","advanced","Advanced (black diamond)",," "," ","last"
"piste/difficulty",5,"combo"," "," "," "," "," ","expert","Expert (double black diamond)",," "," ","last"
"piste/difficulty",6,"combo"," "," "," "," "," ","freeride","Freeride (off-piste)",," "," ","last"
"piste/difficulty",7,"combo"," "," "," "," "," ","extreme","Extreme (climbing equipment required)",," "," ","last"
"piste/grooming",1,"combo","Grooming"," "," "," ","piste:grooming","classic","Classic",," "," ","last"
"piste/grooming",2,"combo"," "," "," "," "," ","mogul","Mogul",," "," ","last"
"piste/grooming",3,"combo"," "," "," "," "," ","backcountry","Backcountry",," "," ","last"
"piste/grooming",4,"combo"," "," "," "," "," ","classic+skating","Classic and Skating",," "," ","last"
"piste/grooming",5,"combo"," "," "," "," "," ","scooter","Scooter/Snowmobile",," "," ","last"
"piste/grooming",6,"combo"," "," "," "," "," ","skating","Skating",," "," ","last"
"piste/type",1,"typeCombo","Type","Tipe"," "," ","piste:type"," "," "," "," "," ","last"
"place",1,"typeCombo","Type","Tipe"," "," ","place"," "," "," "," "," ","last"
"population",1,"text","Population","Populasi"," "," ","population"," "," "," "," "," ","last"
"power",1,"typeCombo","Type","Tipe"," "," ","power"," "," "," "," "," ","last"
"railway",1,"typeCombo","Type","Tipe"," "," ","railway"," "," "," "," "," ","last"
"recycling/cans",1,"check","Accepts Cans"," "," "," ","recycling:cans"," "," "," "," "," ","last"
"recycling/clothes",1,"check","Accepts Clothes"," "," "," ","recycling:clothes"," "," "," "," "," ","last"
"recycling/glass",1,"check","Accepts Glass"," "," "," ","recycling:glass"," "," "," "," "," ","last"
"recycling/paper",1,"check","Accepts Paper"," "," "," ","recycling:paper"," "," "," "," "," ","last"
"ref",1,"text","Reference","Referensi"," "," ","ref"," "," "," "," "," ","last"
"relation",1,"combo","Type","Tipe"," "," ","type"," "," "," "," "," ","last"
"religion",1,"combo","Religion","Agama"," "," ","religion"," "," "," "," "," ","last"
"restriction",1,"combo","Type","Tipe"," "," ","restriction"," "," "," "," "," ","last"
"restrictions",1,"restrictions","Turn Restrictions"," ","restrictions"," "," "," "," "," "," "," ","last"
"route",1,"combo","Type","Tipe"," "," ","route"," "," "," "," "," ","last"
"route_master",1,"combo","Type","Tipe"," "," ","route_master"," "," "," "," "," ","last"
"sac_scale",1,"combo","Hiking Difficulty"," "," "," ","sac_scale","hiking","T1: Hiking",,"Mountain Hiking, Alpine Hiking..."," ","last"
"sac_scale",2,"combo"," "," "," "," "," ","mountain_hiking","T2: Mountain Hiking",," "," ","last"
"sac_scale",3,"combo"," "," "," "," "," ","demanding_mountain_hiking","T3: Demanding Mountain Hiking",," "," ","last"
"sac_scale",4,"combo"," "," "," "," "," ","alpine_hiking","T4: Alpine Hiking",," "," ","last"
"sac_scale",5,"combo"," "," "," "," "," ","demanding_alpine_hiking","T5: Demanding Alpine Hiking",," "," ","last"
"sac_scale",6,"combo"," "," "," "," "," ","difficult_alpine_hiking","T6: Difficult Alpine Hiking",," "," ","last"
"seasonal",1,"check","Seasonal"," "," "," ","seasonal"," "," "," "," "," ","last"
"service",1,"combo","Type","Tipe"," "," ","service"," "," "," "," "," ","last"
"service/bicycle/chaintool",1,"check","Chain Tool"," "," "," ","service:bicycle:chaintool"," "," "," "," "," ","last"
"service/bicycle/pump",1,"check","Air Pump"," "," "," ","service:bicycle:pump"," "," "," "," "," ","last"
"shelter",1,"check","Shelter","Halte"," "," ","shelter"," "," "," "," "," ","last"
"shelter_type",1,"combo","Type","Tipe"," "," ","shelter_type"," "," "," "," "," ","last"
"shop",1,"typeCombo","Type","Tipe"," "," ","shop"," "," "," "," "," ","last"
"sloped_curb",1,"combo","Sloped Curb"," "," "," ","sloped_curb"," "," "," "," "," ","last"
"smoking",1,"combo","Smoking"," "," "," ","smoking","no","No smoking anywhere",,"No, Separated, Yes..."," ","last"
"smoking",2,"combo"," "," "," "," "," ","separated","In smoking areas, not physically isolated",," "," ","last"
"smoking",3,"combo"," "," "," "," "," ","isolated","In smoking areas, physically isolated",," "," ","last"
"smoking",4,"combo"," "," "," "," "," ","outside","Allowed outside",," "," ","last"
"smoking",5,"combo"," "," "," "," "," ","yes","Allowed everywhere",," "," ","last"
"smoking",6,"combo"," "," "," "," "," ","dedicated","Dedicated to smokers (e.g. smokers' club)",," "," ","last"
"smoothness",1,"combo","Smoothness"," "," "," ","smoothness","excellent","Thin Rollers: rollerblade, skateboard",,"Thin Rollers, Wheels, Off-Road..."," ","last"
"smoothness",2,"combo"," "," "," "," "," ","good","Thin Wheels: racing bike",," "," ","last"
"smoothness",3,"combo"," "," "," "," "," ","intermediate","Wheels: city bike, wheelchair, scooter",," "," ","last"
"smoothness",4,"combo"," "," "," "," "," ","bad","Robust Wheels: trekking bike, car, rickshaw",," "," ","last"
"smoothness",5,"combo"," "," "," "," "," ","very_bad","High Clearance: light duty off-road vehicle",," "," ","last"
"smoothness",6,"combo"," "," "," "," "," ","horrible","Off-Road: heavy duty off-road vehicle",," "," ","last"
"smoothness",7,"combo"," "," "," "," "," ","very_horrible","Specialized off-road: tractor, ATV",," "," ","last"
"smoothness",8,"combo"," "," "," "," "," ","impassible","Impassible / No wheeled vehicle",," "," ","last"
"social_facility_for",1,"radio","People served"," "," "," ","social_facility:for"," "," "," ","Homeless, Disabled, Child, etc","Tuna Wisma, Disabilitas, Anak-anak, dll","last"
"source",1,"text","Source","Sumber","source",true,"source"," "," "," "," "," ","last"
"sport",1,"combo","Sport","Olahraga"," "," ","sport"," "," "," "," "," ","last"
"sport_ice",1,"combo","Sport","Olagraga"," "," ","sport"," "," "," "," "," ","last"
"sport_racing",1,"combo","Sport"," "," "," ","sport"," "," "," "," "," ","last"
"structure",1,"radio","Structure","Struktur"," "," ","bridge,tunnel,embankment,cutting,ford"," "," "," ","Unknown","Tak Diketahui","last"
"studio_type",1,"combo","Type","Tipe"," "," ","type"," "," "," "," "," ","last"
"substation",1,"typeCombo","Type"," "," "," ","substation"," "," "," "," "," ","last"
"supervised",1,"check","Supervised"," "," "," ","supervised"," "," "," "," "," ","last"
"surface",1,"combo","Surface","Permukaan"," "," ","surface"," "," "," "," "," ","last"
"tactile_paving",1,"check","Tactile Paving"," "," "," ","tactile_paving"," "," "," "," "," ","last"
"takeaway",1,"combo","Takeaway"," "," "," ","takeaway","yes","Yes",,"Yes, No, Takeaway Only..."," ","last"
"takeaway",2,"combo"," "," "," "," "," ","no","No",," "," ","last"
"takeaway",3,"combo"," "," "," "," "," ","only","Takeaway Only",," "," ","last"
"toilets/disposal",1,"combo","Disposal","Tempat Pembuangan"," "," ","toilets:disposal","flush","Flush",," "," ","last"
"toilets/disposal",2,"combo"," "," "," "," "," ","pitlatrine","Pit/Latrine",," "," ","last"
"toilets/disposal",3,"combo"," "," "," "," "," ","chemical","Chemical",," "," ","last"
"toilets/disposal",4,"combo"," "," "," "," "," ","bucket","Bucket",," "," ","last"
"tourism",1,"typeCombo","Type","Tipe"," "," ","tourism"," "," "," "," "," ","last"
"towertype",1,"combo","Tower type","Tipe Tower"," "," ","tower:type"," "," "," "," "," ","last"
"tracktype",1,"combo","Track Type","Tipe Trek"," "," ","tracktype","grade1","Solid: paved or heavily compacted hardcore surface",,"Solid, Mostly Solid, Soft..."," ","last"
"tracktype",2,"combo"," "," "," "," "," ","grade2","Mostly Solid: gravel/rock with some soft material mixed in",," "," ","last"
"tracktype",3,"combo"," "," "," "," "," ","grade3","Even mixture of hard and soft materials",," "," ","last"
"tracktype",4,"combo"," "," "," "," "," ","grade4","Mostly Soft: soil/sand/grass with some hard material mixed in",," "," ","last"
"tracktype",5,"combo"," "," "," "," "," ","grade5","Soft: soil/sand/grass",," "," ","last"
"trail_visibility",1,"combo","Trail Visibility"," "," "," ","trail_visibility","excellent","Excellent: unambiguous path or markers everywhere",,"Excellent, Good, Bad..."," ","last"
"trail_visibility",2,"combo"," "," "," "," "," ","good","Good: markers visible, sometimes require searching",," "," ","last"
"trail_visibility",3,"combo"," "," "," "," "," ","intermediate","Intermediate: few markers, path mostly visible",," "," ","last"
"trail_visibility",4,"combo"," "," "," "," "," ","bad","Bad: no markers, path sometimes invisible/pathless",," "," ","last"
"trail_visibility",5,"combo"," "," "," "," "," ","horrible","Horrible: often pathless, some orientation skills required",," "," ","last"
"trail_visibility",6,"combo"," "," "," "," "," ","no","No: pathless, excellent orientation skills required",," "," ","last"
"trees",1,"combo","Trees","Pepohonan"," "," ","trees"," "," "," "," "," ","last"
"tunnel",1,"combo","Tunnel","Terowongan"," "," ","tunnel"," "," "," "," "," ","last"
"vending",1,"combo","Type of Goods"," "," "," ","vending"," "," "," "," "," ","last"
"water",1,"combo","Type","Tipe"," "," ","water"," "," "," "," "," ","last"
"waterway",1,"typeCombo","Type","Tipe"," "," ","waterway"," "," "," "," "," ","last"
"website",1,"url","Website","Website","website",true,"website"," "," "," ","http://example.com/","http://contoh.com/","last"
"wetland",1,"combo","Type","Tipe"," "," ","wetland"," "," "," "," "," ","last"
"wheelchair",1,"radio","Wheelchair Access","Akses Kursi Roda","wheelchair",true,"wheelchair"," "," "," "," "," ","last"
"width",1,"number","Width (Meters)","Lebar (Meter)"," "," ","width"," "," "," "," "," ","last"
"wikipedia",1,"wikipedia","Wikipedia","Wikipedia","wikipedia",true,"wikipedia"," "," "," "," "," ","last"
